neuropil,neuron,count
MANC_vnc_HTct_UTct_T3_L,720575941430975329,0
MANC_vnc_HTct_UTct_T3_L,720575941514425434,21
MANC_vnc_HTct_UTct_T3_L,720575941595496837,0
MANC_vnc_HTct_UTct_T3_L,720575941549022497,781
MANC_vnc_HTct_UTct_T3_L,720575941470575479,631
MANC_vnc_HTct_UTct_T3_L,720575941512895441,0
MANC_vnc_HTct_UTct_T3_L,720575941451226490,0
MANC_vnc_HTct_UTct_T3_L,720575941437329708,0
MANC_vnc_HTct_UTct_T3_L,720575941644204920,182
MANC_vnc_mVAC_T2_L,720575941510801618,0
MANC_vnc_mVAC_T2_L,720575941572944968,0
MANC_vnc_mVAC_T2_L,720575941505643685,54
MANC_vnc_mVAC_T2_L,720575941430674095,0
MANC_vnc_mVAC_T2_L,720575941589484087,0
MANC_vnc_mVAC_T2_L,720575941437994284,0
MANC_vnc_mVAC_T2_L,720575941454409011,0
MANC_vnc_mVAC_T2_L,720575941629296422,3
MANC_vnc_mVAC_T2_L,720575941574929807,5
MANC_vnc_mVAC_T2_L,720575941690543768,0
MANC_vnc_mVAC_T2_L,720575941652136177,0
MANC_vnc_mVAC_T2_L,720575941471429440,0
MANC_vnc_mVAC_T2_L,720575941505639845,0
MANC_vnc_mVAC_T2_L,720575941470951947,0
MANC_vnc_mVAC_T2_L,720575941531584741,0
MANC_vnc_mVAC_T2_L,720575941431740119,0
MANC_vnc_mVAC_T2_L,720575941658429776,0
MANC_vnc_mVAC_T2_L,720575941638548853,0
MANC_vnc_mVAC_T2_L,720575941461884304,0
MANC_vnc_mVAC_T2_L,720575941542315549,0
MANC_vnc_mVAC_T2_L,720575941571475870,0
MANC_vnc_mVAC_T2_L,720575941575451574,0
MANC_vnc_mVAC_T2_L,720575941547686024,20
MANC_vnc_mVAC_T2_L,720575941459161670,0
MANC_vnc_mVAC_T2_L,720575941610999725,0
MANC_vnc_mVAC_T2_L,720575941485954445,0
MANC_vnc_mVAC_T2_L,720575941643419218,0
MANC_vnc_mVAC_T2_L,720575941614432409,0
MANC_vnc_mVAC_T2_L,720575941476176926,0
MANC_vnc_mVAC_T2_L,720575941460169924,0
MANC_vnc_mVAC_T2_L,720575941629667042,0
MANC_vnc_mVAC_T2_L,720575941444018602,0
MANC_vnc_mVAC_T2_L,720575941567461678,0
MANC_vnc_mVAC_T2_L,720575941630607074,0
MANC_vnc_mVAC_T2_L,720575941477713770,0
MANC_vnc_mVAC_T2_L,720575941568410362,0
MANC_vnc_mVAC_T2_L,720575941543806981,0
MANC_vnc_mVAC_T2_L,720575941509751056,0
MANC_vnc_mVAC_T2_L,720575941584716766,0
MANC_vnc_mVAC_T2_L,720575941489607989,0
MANC_vnc_mVAC_T2_L,720575941497412219,0
MANC_vnc_mVAC_T2_L,720575941525519874,0
MANC_vnc_mVAC_T2_L,720575941564282466,0
MANC_vnc_mVAC_T2_L,720575941506047255,0
MANC_vnc_mVAC_T2_L,720575941690552984,0
MANC_vnc_mVAC_T2_L,720575941479966850,0
MANC_vnc_mVAC_T2_L,720575941430677897,0
MANC_vnc_mVAC_T2_L,720575941476538910,0
MANC_vnc_mVAC_T2_L,720575941490883788,0
MANC_vnc_mVAC_T2_L,720575941432564238,0
MANC_vnc_mVAC_T2_L,720575941618366079,0
MANC_vnc_mVAC_T2_L,720575941515100819,0
MANC_vnc_mVAC_T2_L,720575941431565070,0
MANC_vnc_mVAC_T2_L,720575941574089480,0
MANC_vnc_mVAC_T2_L,720575941680364989,0
MANC_vnc_mVAC_T2_L,720575941459668435,0
MANC_vnc_mVAC_T2_L,720575941657879576,0
MANC_vnc_mVAC_T2_L,720575941564075776,0
MANC_vnc_mVAC_T2_L,720575941439767381,0
MANC_vnc_mVAC_T2_L,720575941583485791,0
MANC_vnc_mVAC_T2_L,720575941568870770,0
MANC_vnc_mVAC_T2_L,720575941530730187,0
MANC_vnc_mVAC_T2_L,720575941552142727,0
MANC_vnc_mVAC_T2_L,720575941594901617,0
MANC_vnc_mVAC_T2_L,720575941560956840,0
MANC_vnc_mVAC_T2_L,720575941552717959,0
MANC_vnc_mVAC_T2_L,720575941687705462,0
MANC_vnc_mVAC_T2_L,720575941435563040,0
MANC_vnc_mVAC_T2_L,720575941573628169,0
MANC_vnc_mVAC_T2_L,720575941511874124,0
MANC_vnc_mVAC_T2_L,720575941631578860,0
MANC_vnc_mVAC_T2_L,720575941562733992,0
MANC_vnc_mVAC_T2_L,720575941461210308,0
MANC_vnc_mVAC_T2_L,720575941554633985,0
MANC_vnc_mVAC_T2_L,720575941532728195,0
MANC_vnc_mVAC_T2_L,720575941578724945,0
MANC_vnc_mVAC_T2_L,720575941667357939,0
MANC_vnc_mVAC_T2_L,720575941469283851,0
MANC_vnc_mVAC_T2_L,720575941652085745,0
MANC_vnc_mVAC_T2_L,720575941568832500,0
MANC_vnc_mVAC_T2_L,720575941459656403,0
MANC_vnc_mVAC_T2_L,720575941545753992,0
MANC_vnc_mVAC_T2_L,720575941407468591,0
MANC_vnc_mVAC_T2_L,720575941458380272,0
MANC_vnc_mVAC_T2_L,720575941430668463,0
MANC_vnc_mVAC_T2_L,720575941603440374,0
MANC_vnc_mVAC_T2_L,720575941611365478,0
MANC_vnc_mVAC_T2_L,720575941732084523,0
MANC_vnc_mVAC_T2_L,720575941479825632,0
MANC_vnc_mVAC_T2_L,720575941535851034,0
MANC_vnc_mVAC_T2_L,720575941688044918,0
MANC_vnc_mVAC_T2_L,720575941687228655,0
MANC_vnc_mVAC_T2_L,720575941403938672,0
MANC_vnc_mVAC_T2_L,720575941551054079,0
MANC_vnc_mVAC_T2_L,720575941612984028,0
MANC_vnc_mVAC_T2_L,720575941455137261,0
MANC_vnc_mVAC_T2_L,720575941597923520,0
MANC_vnc_mVAC_T2_L,720575941485970061,0
MANC_vnc_mVAC_T2_L,720575941515020122,0
MANC_vnc_mVAC_T2_L,720575941525797732,0
MANC_vnc_mVAC_T2_L,720575941614895513,0
MANC_vnc_mVAC_T2_L,720575941602939126,0
MANC_vnc_mVAC_T2_L,720575941449434446,0
MANC_vnc_mVAC_T2_L,720575941574041353,0
MANC_vnc_mVAC_T2_L,720575941470513419,0
MANC_vnc_mVAC_T2_L,720575941569380340,0
MANC_vnc_mVAC_T2_L,720575941526574361,0
MANC_vnc_mVAC_T2_L,720575941431807959,0
MANC_vnc_mVAC_T2_L,720575941453759539,0
MANC_vnc_mVAC_T2_L,720575941585429638,0
MANC_vnc_mVAC_T2_L,720575941518621656,0
MANC_vnc_mVAC_T2_L,720575941651657457,0
MANC_vnc_mVAC_T2_L,720575941520569271,0
MANC_vnc_mVAC_T2_L,720575941732061483,0
MANC_vnc_mVAC_T2_L,720575941604652734,0
MANC_vnc_mVAC_T2_L,720575941559473167,0
MANC_vnc_mVAC_T2_L,720575941507795038,0
MANC_vnc_mVAC_T2_L,720575941572671995,0
MANC_vnc_mVAC_T2_L,720575941558635279,0
MANC_vnc_mVAC_T2_L,720575941477428704,0
MANC_vnc_mVAC_T2_L,720575941431310295,0
MANC_vnc_mVAC_T2_L,720575941512392771,0
MANC_vnc_mVAC_T2_L,720575941435564320,0
MANC_vnc_mVAC_T2_L,720575941643241672,0
MANC_vnc_mVAC_T2_L,720575941688279003,0
MANC_vnc_mVAC_T2_L,720575941467068438,0
MANC_vnc_mVAC_T2_L,720575941543901445,0
MANC_vnc_mVAC_T2_L,720575941472887136,0
MANC_vnc_mVAC_T2_L,720575941471230784,0
MANC_vnc_mVAC_T2_L,720575941529301688,0
MANC_vnc_mVAC_T2_L,720575941449056605,0
MANC_vnc_mVAC_T2_L,720575941670841767,0
MANC_vnc_mVAC_T2_L,720575941412880785,0
MANC_vnc_mVAC_T2_L,720575941541990492,0
MANC_vnc_mVAC_T2_L,720575941687106031,0
MANC_vnc_mVAC_T2_L,720575941430275503,0
MANC_vnc_mVAC_T2_L,720575941547534472,0
MANC_vnc_mVAC_T2_L,720575941531932901,0
MANC_vnc_mVAC_T2_L,720575941534339416,0
MANC_vnc_mVAC_T2_L,720575941528320952,0
MANC_vnc_mVAC_T2_L,720575941562440192,0
MANC_vnc_mVAC_T2_L,720575941585988318,0
MANC_vnc_mVAC_T2_L,720575941430548399,0
MANC_vnc_mVAC_T2_L,720575941578803025,0
MANC_vnc_mVAC_T2_L,720575941577732185,0
MANC_vnc_mVAC_T2_L,720575941603218361,0
MANC_vnc_mVAC_T2_L,720575941535140362,0
MANC_vnc_mVAC_T2_L,720575941594653991,0
MANC_vnc_mVAC_T2_L,720575941631396844,0
MANC_vnc_mVAC_T2_L,720575941612948188,0
MANC_vnc_mVAC_T2_L,720575941407529646,0
MANC_vnc_mVAC_T2_L,720575941513324497,0
MANC_vnc_mVAC_T2_L,720575941490717390,0
MANC_vnc_mVAC_T2_L,720575941427211604,0
MANC_vnc_mVAC_T2_L,720575941434511758,0
MANC_vnc_mVAC_T2_L,720575941611274086,0
MANC_vnc_mVAC_T2_L,720575941489715253,0
MANC_vnc_mVAC_T2_L,720575941617513855,0
MANC_vnc_mVAC_T2_L,720575941590550156,0
MANC_vnc_mVAC_T2_L,720575941470533131,0
MANC_vnc_mVAC_T2_L,720575941507844702,0
MANC_vnc_mVAC_T2_L,720575941525285197,0
MANC_vnc_mVAC_T2_L,720575941451984711,0
MANC_vnc_mVAC_T2_L,720575941476214833,0
MANC_vnc_mVAC_T2_L,720575941518509495,0
MANC_vnc_mVAC_T2_L,720575941529171384,0
MANC_vnc_mVAC_T2_L,720575941594509095,0
MANC_vnc_mVAC_T2_L,720575941410264235,0
MANC_vnc_mVAC_T2_L,720575941476470836,0
MANC_vnc_mVAC_T2_L,720575941721638714,0
MANC_vnc_mVAC_T2_L,720575941536927464,0
MANC_vnc_mVAC_T2_L,720575941480044674,0
MANC_vnc_mVAC_T2_L,720575941414104724,0
MANC_vnc_mVAC_T2_L,720575941688168310,0
MANC_vnc_mVAC_T2_L,720575941514434883,0
MANC_vnc_mVAC_T2_L,720575941441293519,0
MANC_vnc_mVAC_T2_L,720575941668831409,0
MANC_vnc_mVAC_T2_L,720575941632392096,0
MANC_vnc_mVAC_T2_L,720575941564653154,0
MANC_vnc_mVAC_T2_L,720575941701235930,0
MANC_vnc_mVAC_T2_L,720575941541926748,0
MANC_vnc_mVAC_T2_L,720575941618895231,0
MANC_vnc_mVAC_T2_L,720575941592384040,0
MANC_vnc_mVAC_T2_L,720575941573576712,0
MANC_vnc_mVAC_T2_L,720575941526589465,0
MANC_vnc_mVAC_T2_L,720575941559953267,0
MANC_vnc_mVAC_T2_L,720575941486103558,0
MANC_vnc_mVAC_T2_L,720575941518602862,0
MANC_vnc_mVAC_T2_L,720575941545976764,0
MANC_vnc_mVAC_T2_L,720575941435210784,0
MANC_vnc_mVAC_T2_L,720575941518239192,0
MANC_vnc_mVAC_T2_L,720575941573616891,0
MANC_vnc_mVAC_T2_L,720575941457833712,0
MANC_vnc_mVAC_T2_L,720575941432146702,0
MANC_vnc_mVAC_T2_L,720575941597654172,0
MANC_vnc_mVAC_T2_L,720575941565696310,0
MANC_vnc_mVAC_T2_L,720575941617143509,0
MANC_vnc_mVAC_T2_L,720575941602323897,0
MANC_vnc_mVAC_T2_L,720575941556446372,0
MANC_vnc_mVAC_T2_L,720575941658423376,0
MANC_vnc_mVAC_T2_L,720575941486858704,0
MANC_vnc_mVAC_T2_L,720575941431746519,0
MANC_vnc_mVAC_T2_L,720575941534072152,0
MANC_vnc_mVAC_T2_L,720575941407841071,0
MANC_vnc_mVAC_T2_L,720575941507515777,0
MANC_vnc_mVAC_T2_L,720575941476106545,0
MANC_vnc_mVAC_T2_L,720575941573266171,0
MANC_vnc_mVAC_T2_L,720575941542610437,0
MANC_vnc_mVAC_T2_L,720575941536944872,0
MANC_vnc_mVAC_T2_L,720575941450592890,0
MANC_vnc_mVAC_T2_L,720575941658066456,0
MANC_vnc_mVAC_T2_L,720575941632455621,0
MANC_vnc_mVAC_T2_L,720575941554728868,0
MANC_vnc_mVAC_T2_L,720575941554682451,0
MANC_vnc_mVAC_T2_L,720575941604651966,0
MANC_vnc_mVAC_T2_L,720575941460420307,0
MANC_vnc_mVAC_T2_L,720575941501658251,0
MANC_vnc_mVAC_T2_L,720575941618374527,0
MANC_vnc_mVAC_T2_L,720575941510694098,0
MANC_vnc_mVAC_T2_L,720575941440280767,0
MANC_vnc_mVAC_T2_L,720575941430105592,0
MANC_vnc_mVAC_T2_L,720575941642575461,0
MANC_vnc_mVAC_T2_L,720575941568660082,0
MANC_vnc_mVAC_T2_L,720575941518786776,0
MANC_vnc_mVAC_T2_L,720575941589425975,0
MANC_vnc_mVAC_T2_L,720575941554082970,0
MANC_vnc_mVAC_T2_L,720575941461063056,0
MANC_vnc_mVAC_T2_L,720575941430607753,0
MANC_vnc_mVAC_T2_L,720575941590418174,0
MANC_vnc_mVAC_T2_L,720575941541039133,0
MANC_vnc_mVAC_T2_L,720575941614336921,0
MANC_vnc_mVAC_T2_L,720575941400290851,0
MANC_vnc_mVAC_T2_L,720575941556401060,0
MANC_vnc_mVAC_T2_L,720575941606074477,0
MANC_vnc_mVAC_T2_L,720575941438600671,0
MANC_vnc_mVAC_T2_L,720575941638407199,0
MANC_vnc_mVAC_T2_L,720575941633094843,0
MANC_vnc_mVAC_T2_L,720575941626617657,0
MANC_vnc_mVAC_T2_L,720575941559471375,0
MANC_vnc_mVAC_T2_L,720575941575406440,0
MANC_vnc_mVAC_T2_L,720575941559711091,0
MANC_vnc_mVAC_T2_L,720575941558894863,0
MANC_vnc_mVAC_T2_L,720575941614744473,0
MANC_vnc_mVAC_T2_L,720575941578384629,0
MANC_vnc_mVAC_T2_L,720575941549169469,0
MANC_vnc_mVAC_T2_L,720575941498676642,0
MANC_vnc_mVAC_T2_L,720575941607119725,0
MANC_vnc_mVAC_T2_L,720575941564195847,0
MANC_vnc_mVAC_T2_L,720575941551774526,0
MANC_vnc_mVAC_T2_L,720575941406312110,0
MANC_vnc_mVAC_T2_L,720575941546314164,0
MANC_vnc_mVAC_T2_L,720575941450086734,0
MANC_vnc_mVAC_T2_L,720575941563218944,0
MANC_vnc_mVAC_T2_L,720575941415042588,0
MANC_vnc_mVAC_T2_L,720575941506518853,0
MANC_vnc_mVAC_T2_L,720575941531010533,0
MANC_vnc_mVAC_T2_L,720575941476377393,0
MANC_vnc_mVAC_T2_L,720575941495492295,0
MANC_vnc_mVAC_T2_L,720575941610917037,0
MANC_vnc_mVAC_T2_L,720575941443964074,0
MANC_vnc_mVAC_T2_L,720575941552726407,0
MANC_vnc_mVAC_T2_L,720575941722201146,0
MANC_vnc_mVAC_T2_L,720575941514665795,0
MANC_vnc_mVAC_T2_L,720575941639800607,0
MANC_vnc_mVAC_T2_L,720575941530745547,0
MANC_vnc_mVAC_T2_L,720575941702731226,0
MANC_vnc_mVAC_T2_L,720575941480308559,0
MANC_vnc_mVAC_T2_L,720575941538295282,0
MANC_vnc_mVAC_T2_L,720575941532098789,0
MANC_vnc_mVAC_T2_L,720575941531996645,0
MANC_vnc_mVAC_T2_L,720575941690234587,0
MANC_vnc_mVAC_T2_L,720575941628860898,0
MANC_vnc_mVAC_T2_L,720575941412817553,0
MANC_vnc_mVAC_T2_L,720575941623421436,0
MANC_vnc_mVAC_T2_L,720575941505988165,0
MANC_vnc_mVAC_T2_L,720575941596093573,0
MANC_vnc_mVAC_T2_L,720575941452550057,0
MANC_vnc_mVAC_T2_L,720575941501042827,0
MANC_vnc_mVAC_T2_L,720575941507602448,0
MANC_vnc_mVAC_T2_L,720575941456226541,0
MANC_vnc_mVAC_T2_L,720575941626692409,0
MANC_vnc_mVAC_T2_L,720575941515547482,0
MANC_vnc_mVAC_T2_L,720575941589318199,0
MANC_vnc_mVAC_T2_L,720575941558596334,0
MANC_vnc_mVAC_T2_L,720575941437879314,0
MANC_vnc_mVAC_T2_L,720575941411582063,0
MANC_vnc_mVAC_T2_L,720575941534485336,0
MANC_vnc_mVAC_T2_L,720575941668463015,0
MANC_vnc_mVAC_T2_L,720575941564752226,0
MANC_vnc_mVAC_T2_L,720575941476477492,0
MANC_vnc_mVAC_T2_L,720575941540246364,0
MANC_vnc_mVAC_T2_L,720575941632024261,0
MANC_vnc_mVAC_T2_L,720575941462375181,0
MANC_vnc_mVAC_T2_L,720575941519558323,0
MANC_vnc_mVAC_T2_L,720575941617632895,0
MANC_vnc_mVAC_T2_L,720575941652572884,0
MANC_vnc_mVAC_T2_L,720575941497098313,0
MANC_vnc_mVAC_T2_L,720575941534310744,0
MANC_vnc_mVAC_T2_L,720575941594823537,0
MANC_vnc_mVAC_T2_L,720575941657989712,0
MANC_vnc_mVAC_T2_L,720575941577548633,0
MANC_vnc_mVAC_T2_L,720575941461510669,0
MANC_vnc_mVAC_T2_L,720575941509448720,0
MANC_vnc_mVAC_T2_L,720575941537967821,0
MANC_vnc_mVAC_T2_L,720575941595060849,0
MANC_vnc_mVAC_T2_L,720575941430668169,0
MANC_vnc_mVAC_T2_L,720575941445047572,0
MANC_vnc_mVAC_T2_L,720575941562164392,0
MANC_vnc_mVAC_T2_L,720575941485636237,0
MANC_vnc_mVAC_T2_L,720575941413684369,0
MANC_vnc_mVAC_T2_L,720575941515051513,0
MANC_vnc_mVAC_T2_L,720575941597998528,0
MANC_vnc_mVAC_T2_L,720575941583469663,0
MANC_vnc_mVAC_T2_L,720575941415707420,0
MANC_vnc_mVAC_T2_L,720575941559176942,0
MANC_vnc_mVAC_T2_L,720575941594580081,0
MANC_vnc_mVAC_T2_L,720575941632945339,0
MANC_vnc_mVAC_T2_L,720575941561781650,0
MANC_vnc_mVAC_T2_L,720575941495051463,0
MANC_vnc_mVAC_T2_L,720575941401308195,0
MANC_vnc_mVAC_T2_L,720575941477812131,0
MANC_vnc_mVAC_T2_L,720575941624691914,0
MANC_vnc_mVAC_T2_L,720575941553464986,0
MANC_vnc_mVAC_T2_L,720575941460188883,0
MANC_vnc_mVAC_T2_L,720575941490590924,0
MANC_vnc_mVAC_T2_L,720575941475764801,0
MANC_vnc_mVAC_T2_L,720575941631079660,0
MANC_vnc_mVAC_T2_L,720575941452179271,0
MANC_vnc_mVAC_T2_L,720575941604530366,0
MANC_vnc_mVAC_T2_L,720575941480480963,0
MANC_vnc_mVAC_T2_L,720575941485764358,0
MANC_vnc_mVAC_T2_L,720575941690565016,0
MANC_vnc_mVAC_T2_L,720575941644756168,0
MANC_vnc_mVAC_T2_L,720575941667841011,0
MANC_vnc_mVAC_T2_L,720575941525186818,0
MANC_vnc_mVAC_T2_L,720575941642906529,0
MANC_vnc_mVAC_T2_L,720575941504090162,0
MANC_vnc_mVAC_T2_L,720575941553103751,0
MANC_vnc_mVAC_T2_L,720575941545280105,0
MANC_vnc_mVAC_T2_L,720575941449126325,0
MANC_vnc_mVAC_T2_L,720575941503493570,0
MANC_vnc_mVAC_T2_L,720575941559729267,0
MANC_vnc_mVAC_T2_L,720575941567684654,0
MANC_vnc_mVAC_T2_L,720575941564751458,0
MANC_vnc_mVAC_T2_L,720575941567580974,0
MANC_vnc_mVAC_T2_L,720575941687897462,0
MANC_vnc_mVAC_T2_L,720575941456741279,0
MANC_vnc_mVAC_T2_L,720575941559505779,0
MANC_vnc_mVAC_T2_L,720575941581304185,0
MANC_vnc_mVAC_T2_L,720575941508799442,0
MANC_vnc_mVAC_T2_L,720575941528439992,0
MANC_vnc_mVAC_T2_L,720575941548470049,0
MANC_vnc_mVAC_T2_L,720575941470575991,0
MANC_vnc_mVAC_T2_L,720575941593088363,0
MANC_vnc_mVAC_T2_L,720575941507664930,0
MANC_vnc_mVAC_T2_L,720575941526772390,0
MANC_vnc_mVAC_T2_L,720575941430250377,0
MANC_vnc_mVAC_T2_L,720575941480387491,0
MANC_vnc_mVAC_T2_L,720575941411620207,0
MANC_vnc_mVAC_T2_L,720575941638614645,0
MANC_vnc_mVAC_T2_L,720575941573324795,0
MANC_vnc_mVAC_T2_L,720575941523626315,0
MANC_vnc_mVAC_T2_L,720575941585402078,0
MANC_vnc_mVAC_T2_L,720575941588481591,0
MANC_vnc_mVAC_T2_L,720575941573670921,0
MANC_vnc_mVAC_T2_L,720575941515219961,0
MANC_vnc_mVAC_T2_L,720575941507557505,0
MANC_vnc_mVAC_T2_L,720575941507894366,0
MANC_vnc_mVAC_T2_L,720575941643882872,0
MANC_vnc_mVAC_T2_L,720575941470901259,0
MANC_vnc_mVAC_T2_L,720575941665623283,0
MANC_vnc_mVAC_T2_L,720575941539809997,0
MANC_vnc_mVAC_T2_L,720575941456625567,0
MANC_vnc_mVAC_T2_L,720575941553150747,0
MANC_vnc_mVAC_T2_L,720575941491232999,0
MANC_vnc_mVAC_T2_L,720575941597556124,0
MANC_vnc_mVAC_T2_L,720575941438952895,0
MANC_vnc_mVAC_T2_L,720575941642462565,0
MANC_vnc_mVAC_T2_L,720575941479543776,0
MANC_vnc_mVAC_T2_L,720575941469190667,0
MANC_vnc_mVAC_T2_L,720575941476567601,0
MANC_vnc_mVAC_T2_L,720575941613881753,0
MANC_vnc_mVAC_T2_L,720575941591988776,0
MANC_vnc_mVAC_T2_L,720575941574140169,0
MANC_vnc_mVAC_T2_L,720575941557473572,0
MANC_vnc_mVAC_T2_L,720575941651301909,0
MANC_vnc_mVAC_T2_L,720575941479901314,0
MANC_vnc_mVAC_T2_L,720575941547561608,0
MANC_vnc_mVAC_T2_L,720575941441134171,0
MANC_vnc_mVAC_T2_L,720575941545432425,0
MANC_vnc_mVAC_T2_L,720575941623175579,0
MANC_vnc_mVAC_T2_L,720575941583956063,0
MANC_vnc_mVAC_T2_L,720575941722218298,0
MANC_vnc_mVAC_T2_L,720575941466194454,0
MANC_vnc_mVAC_T2_L,720575941536734947,0
MANC_vnc_mVAC_T2_L,720575941473313578,0
MANC_vnc_mVAC_T2_L,720575941562640296,0
MANC_vnc_mVAC_T2_L,720575941492588976,0
MANC_vnc_mVAC_T2_L,720575941452046663,0
MANC_vnc_mVAC_T2_L,720575941561743872,0
MANC_vnc_mVAC_T2_L,720575941568756980,0
MANC_vnc_mVAC_T2_L,720575941564679575,0
MANC_vnc_mVAC_T2_L,720575941437924652,0
MANC_vnc_mVAC_T2_L,720575941680164285,0
MANC_vnc_mVAC_T2_L,720575941485780176,0
MANC_vnc_mVAC_T2_L,720575941558316915,0
MANC_vnc_mVAC_T2_L,720575941642935141,0
MANC_vnc_mVAC_T2_L,720575941472630368,0
MANC_vnc_mVAC_T2_L,720575941477427306,0
MANC_vnc_mVAC_T2_L,720575941618678655,0
MANC_vnc_mVAC_T2_L,720575941430120289,0
MANC_vnc_mVAC_T2_L,720575941589066551,0
MANC_vnc_mVAC_T2_L,720575941557943155,0
MANC_vnc_mVAC_T2_L,720575941467350237,0
MANC_vnc_mVAC_T2_L,720575941430120440,0
MANC_vnc_mVAC_T2_L,720575941447480654,0
MANC_vnc_mVAC_T2_L,720575941470349687,0
MANC_vnc_mVAC_T2_L,720575941541271325,0
MANC_vnc_mVAC_T2_L,720575941479114976,0
MANC_vnc_mVAC_T2_L,720575941633146043,0
MANC_vnc_mVAC_T2_L,720575941505709372,0
MANC_vnc_mVAC_T2_L,720575941512845009,0
MANC_vnc_mVAC_T2_L,720575941625794186,0
MANC_vnc_mVAC_T2_L,720575941568894202,0
MANC_vnc_mVAC_T2_L,720575941535128808,0
MANC_vnc_mVAC_T2_L,720575941584992646,0
MANC_vnc_mVAC_T2_L,720575941632652987,0
MANC_vnc_mVAC_T2_L,720575941485430992,0
MANC_vnc_mVAC_T2_L,720575941465233174,0
MANC_vnc_mVAC_T2_L,720575941432080398,0
MANC_vnc_mVAC_T2_L,720575941559017710,0
MANC_vnc_mVAC_T2_L,720575941434752398,0
MANC_vnc_mVAC_T2_L,720575941565484391,0
MANC_vnc_mVAC_T2_L,720575941489274057,0
MANC_vnc_mVAC_T2_L,720575941513611866,0
MANC_vnc_mVAC_T2_L,720575941599689257,0
MANC_vnc_mVAC_T2_L,720575941473372714,0
MANC_vnc_mVAC_T2_L,720575941435386668,0
MANC_vnc_mVAC_T2_L,720575941573671581,0
MANC_vnc_mVAC_T2_L,720575941687810828,0
MANC_vnc_mVAC_T2_L,720575941607114349,0
MANC_vnc_mVAC_T2_L,720575941413315473,0
MANC_vnc_mVAC_T2_L,720575941514608995,0
MANC_vnc_mVAC_T2_L,720575941413642268,0
MANC_vnc_mVAC_T2_L,720575941565694262,0
MANC_vnc_mVAC_T2_L,720575941668763303,0
MANC_vnc_mVAC_T2_L,720575941482817466,0
MANC_vnc_mVAC_T2_L,720575941401398563,0
MANC_vnc_mVAC_T2_L,720575941438957653,0
MANC_vnc_mVAC_T2_L,720575941514273091,0
MANC_vnc_mVAC_T2_L,720575941508471824,0
MANC_vnc_mVAC_T2_L,720575941519531443,68
MANC_vnc_mVAC_T2_L,720575941551618843,0
MANC_vnc_mVAC_T2_L,720575941518547310,0
MANC_vnc_mVAC_T2_L,720575941470195723,0
MANC_vnc_mVAC_T2_L,720575941447374005,0
MANC_vnc_mVAC_T2_L,720575941553118209,0
MANC_vnc_mVAC_T2_L,720575941516898520,0
MANC_vnc_mVAC_T2_L,720575941443456170,0
MANC_vnc_mVAC_T2_L,720575941562495912,0
MANC_vnc_mVAC_T2_L,720575941493634759,0
MANC_vnc_mVAC_T2_L,720575941390915222,0
MANC_vnc_mVAC_T2_L,720575941687675916,0
MANC_vnc_mVAC_T2_L,720575941471127104,0
MANC_vnc_mVAC_T2_L,720575941563681799,0
MANC_vnc_mVAC_T2_L,720575941470997259,0
MANC_vnc_mVAC_T2_L,720575941514456569,0
MANC_vnc_mVAC_T2_L,720575941429716321,0
MANC_vnc_mVAC_T2_L,720575941611145830,0
MANC_vnc_mVAC_T2_L,720575941539816061,0
MANC_vnc_mVAC_T2_L,720575941410077355,0
MANC_vnc_mVAC_T2_L,720575941470933824,0
MANC_vnc_mVAC_T2_L,720575941438395967,0
MANC_vnc_mVAC_T2_L,720575941476183089,0
MANC_vnc_mVAC_T2_L,720575941478813152,0
MANC_vnc_mVAC_T2_L,720575941538623218,0
MANC_vnc_mVAC_T2_L,720575941390112772,0
MANC_vnc_mVAC_T2_L,720575941653136913,0
MANC_vnc_mVAC_T2_L,720575941400285475,0
MANC_vnc_mVAC_T2_L,720575941618655615,0
MANC_vnc_mVAC_T2_L,720575941652653585,0
MANC_vnc_mVAC_T2_L,720575941437175084,0
MANC_vnc_mVAC_T2_L,720575941538336381,0
MANC_vnc_mVAC_T2_L,720575941557347364,0
MANC_vnc_mVAC_T2_L,720575941643172769,0
MANC_vnc_mVAC_T2_L,720575941644554184,0
MANC_vnc_mVAC_T2_L,720575941643215186,0
MANC_vnc_mVAC_T2_L,720575941524363778,0
MANC_vnc_mVAC_T2_L,720575941640076063,0
MANC_vnc_mVAC_T2_L,720575941448110261,0
MANC_vnc_mVAC_T2_L,720575941548947745,0
MANC_vnc_mVAC_T2_L,720575941668259249,0
MANC_vnc_mVAC_T2_L,720575941412156527,0
MANC_vnc_mVAC_T2_L,720575941578700881,0
MANC_vnc_mVAC_T2_L,720575941559484687,0
MANC_vnc_mVAC_T2_L,720575941456180461,0
MANC_vnc_mVAC_T2_L,720575941470584695,0
MANC_vnc_mVAC_T2_L,720575941476540702,0
MANC_vnc_mVAC_T2_L,720575941549211453,0
MANC_vnc_mVAC_T2_L,720575941552073790,0
MANC_vnc_mVAC_T2_L,720575941666950577,0
MANC_vnc_mVAC_T2_L,720575941611115750,0
MANC_vnc_mVAC_T2_L,720575941532304874,0
MANC_vnc_mVAC_T2_L,720575941564328455,0
MANC_vnc_mVAC_T2_L,720575941574878351,0
MANC_vnc_mVAC_T2_L,720575941612979420,0
MANC_vnc_mVAC_T2_L,720575941432096270,0
MANC_vnc_mVAC_T2_L,720575941549767423,0
