rPos_deg,AOTU002_a,AOTU002_c,AOTU005,AOTU015,AOTU016_a,AOTU016_c,AOTU019,AOTU025,AOTU026,AOTU027,LAL026_a,LAL027,LAL028,LAL029_e
157,5.11536205885311e-17,8.64787001853841e-18,0.00525802371880531,2.11561270335283e-16,4.29690412943661e-16,1.94200537677992e-17,3.33066907387547e-16,0.000252604114687091,0.00156742605417582,1.66722911547805e-16,0.00828354468959461,1.64206112872427e-16,5.58654514522123e-16,0.00691222275178769
158,5.11536205885311e-17,1.84721407680807e-17,0.00153951278317272,2.11561270335283e-16,2.16080640087099e-16,1.56302729576067e-17,5.55111512312578e-16,1.51945198933341e-16,0.000396123884500764,3.53207633882899e-16,0.0023798683907221,9.77602526803039e-17,5.01305481767605e-16,0.00177919807966064
159,2.72819309805499e-17,1.84721407680807e-17,6.36229187042278e-05,2.11561270335283e-16,5.26386670315733e-16,2.98396120099765e-17,1.11022302462516e-16,1.51945198933341e-16,2.28675629816137e-16,1.66722911547805e-16,6.75935053573436e-05,5.37608974739643e-17,5.01305481767605e-16,6.86102672590067e-16
160,5.11536205885311e-17,8.52560343142185e-18,2.81913286799016e-16,2.24475504258359e-16,4.29690412943661e-16,3.67006371765527e-17,3.33066907387547e-16,3.79862997333351e-16,1.6141809163492e-16,3.54286187039086e-16,6.31841943195375e-16,9.77602526803039e-17,5.01305481767605e-16,6.15548567748658e-16
161,4.56596609236909e-17,8.52560343142185e-18,9.3971095599672e-17,3.17341905502925e-16,3.80244775960099e-16,2.98396120099765e-17,3.33066907387547e-16,3.79862997333351e-16,9.92838618271582e-17,3.54286187039086e-16,5.81262631995258e-16,1.73021432447452e-16,8.01220919754848e-16,6.15548567748658e-16
162,5.11536205885311e-17,2.55022902050133e-17,2.04425417449714e-16,2.11561270335283e-16,4.29690412943661e-16,1.56302729576067e-17,3.72015175866245e-16,2.66523134128974e-17,6.65520813362952e-17,1.66722911547805e-16,8.51613053872027e-16,9.77602526803039e-17,6.48938619943189e-16,2.91575637354627e-16
163,2.88351298577601e-17,1.84721407680807e-17,2.81913286799016e-16,2.11561270335283e-16,3.91880014302348e-16,2.14845986133778e-17,3.72144321150879e-16,3.65033646148559e-16,8.07090458174602e-17,3.54286187039086e-16,8.51613053872027e-16,9.77602526803039e-17,5.01305481767605e-16,5.58532887257789e-16
164,3.64552089504017e-17,1.46499416139758e-17,1.87942191199344e-16,1.70912485680517e-16,4.29690412943661e-16,2.98396120099765e-17,1.96348348340819e-16,2.39528162407401e-16,2.02830283155047e-16,1.66722911547805e-16,7.1629434355274e-16,9.77602526803039e-17,4.32505896993717e-16,6.15548567748658e-16
165,5.11536205885311e-17,8.52560343142185e-18,2.81913286799016e-16,3.17341905502925e-16,4.29690412943661e-16,2.98396120099765e-17,3.33066907387547e-16,3.79862997333351e-16,1.6141809163492e-16,3.54286187039086e-16,6.31841943195375e-16,9.77602526803039e-17,5.01305481767605e-16,6.15548567748658e-16
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
