rPos_deg,AOTU019_1,AOTU025_2
87.0472440944882,0.203765032198982,0.736782020115964
87.4015748031496,0.205107480524838,0.733201685934667
87.755905511811,0.206749563506457,0.729582291505988
88.1102362204724,0.20864319025712,0.726674125777635
88.4645669291339,0.210776209724232,0.72427685410798
88.8188976377953,0.213059363863788,0.722468738084439
89.1732283464567,0.215375292403766,0.721682327044761
89.5275590551181,0.217570975086916,0.721450704861728
89.8818897637795,0.219820750937246,0.721867578250448
90.2362204724409,0.221836114470942,0.722971905550622
90.5905511811024,0.223019373465045,0.724359041156058
90.9448818897638,0.223854716077218,0.726310027121837
91.2992125984252,0.224351765180451,0.728643324557185
91.6535433070866,0.223905289394595,0.731062158629349
92.007874015748,0.222703218855408,0.733674933213399
92.3622047244095,0.220489683969018,0.736154665422452
92.7165354330709,0.217313895397281,0.738379526097399
93.0708661417323,0.213056024346679,0.740429589947891
93.4251968503937,0.207588183364434,0.742147513909228
93.7795275590551,0.20094224683819,0.743253901522866
94.1338582677165,0.193024798663211,0.743799721710467
94.488188976378,0.184038105115302,0.743503304715279
94.8425196850394,0.173851437868549,0.742597724492217
95.1968503937008,0.162646787836568,0.740737377500277
95.5511811023622,0.150641037926645,0.738487780320155
95.9055118110236,0.138051745635454,0.735409886066307
96.259842519685,0.125127932612919,0.731734702515437
96.6141732283465,0.111985169504729,0.727279895801846
96.9685039370079,0.0989705988397459,0.72217190106065
97.3228346456693,0.0863234559041822,0.716097351649484
97.6771653543307,0.0742573527356289,0.709534202656135
98.0314960629921,0.0629746188899809,0.702471266375337
98.3858267716535,0.0525944603441458,0.695193444140251
98.740157480315,0.0432712310412564,0.687130338563304
99.0944881889764,0.0349950434293433,0.679198978428528
99.4488188976378,0.0277687478295695,0.671233358589134
99.8031496062992,0.0216179736205098,0.663141270207681
100.157480314961,0.0164894944029255,0.655420024422481
100.511811023622,0.0123019484477925,0.647586197857673
100.866141732283,0.00893164905385835,0.640077178306204
